filename,mask,xmin,ymin,xmax,ymax,xmax-xmin,ymax-ymin,height,width,height_check,width_check
maksssksksss280.png,with_mask,236,49,250,63,14,14,267,400,0,0
maksssksksss280.png,with_mask,260,31,273,42,13,11,267,400,0,0
maksssksksss280.png,with_mask,294,9,306,22,12,13,267,400,0,0
maksssksksss280.png,with_mask,376,21,388,33,12,12,267,400,0,0
maksssksksss281.png,with_mask,98,204,195,329,97,125,400,301,0,0
maksssksksss282.png,with_mask,175,55,215,93,40,38,267,400,0,0
maksssksksss282.png,with_mask,8,169,73,251,65,82,267,400,0,0
maksssksksss282.png,with_mask,127,185,178,235,51,50,267,400,0,0
maksssksksss282.png,with_mask,265,185,290,226,25,41,267,400,0,0
maksssksksss282.png,with_mask,320,199,366,260,46,61,267,400,0,0
maksssksksss282.png,with_mask,265,159,280,177,15,18,267,400,0,0
maksssksksss282.png,with_mask,325,143,342,155,17,12,267,400,0,0
maksssksksss282.png,mask_weared_incorrect,329,169,350,193,21,24,267,400,0,0
maksssksksss283.png,with_mask,77,206,170,323,93,117,400,301,0,0
maksssksksss284.png,with_mask,57,25,76,44,19,19,226,400,0,0
maksssksksss284.png,with_mask,110,2,127,20,17,18,226,400,0,0
maksssksksss284.png,with_mask,81,57,100,80,19,23,226,400,0,0
maksssksksss284.png,with_mask,131,22,153,46,22,24,226,400,0,0
maksssksksss284.png,with_mask,151,1,164,14,13,13,226,400,0,0
maksssksksss284.png,with_mask,188,6,202,21,14,15,226,400,0,0
maksssksksss284.png,with_mask,313,26,375,96,62,70,226,400,0,0
maksssksksss285.png,with_mask,66,99,209,235,143,136,267,400,0,0
maksssksksss286.png,with_mask,76,72,113,110,37,38,300,400,0,0
maksssksksss286.png,with_mask,236,94,274,134,38,40,300,400,0,0
maksssksksss287.png,with_mask,35,106,162,245,127,139,400,400,0,0
maksssksksss287.png,with_mask,248,135,361,254,113,119,400,400,0,0
maksssksksss288.png,with_mask,28,201,52,216,24,15,225,400,0,0
maksssksksss288.png,with_mask,143,93,175,126,32,33,225,400,0,0
maksssksksss288.png,with_mask,198,97,229,125,31,28,225,400,0,0
maksssksksss289.png,without_mask,89,193,149,258,60,65,400,267,0,0
maksssksksss289.png,without_mask,249,300,267,349,18,49,400,267,0,0
maksssksksss29.png,with_mask,50,96,120,171,70,75,295,400,0,0
maksssksksss29.png,mask_weared_incorrect,223,81,285,159,62,78,295,400,0,0
maksssksksss29.png,mask_weared_incorrect,279,44,340,114,61,70,295,400,0,0
maksssksksss290.png,with_mask,314,63,338,92,24,29,268,400,0,0
maksssksksss290.png,with_mask,184,42,213,72,29,30,268,400,0,0
maksssksksss290.png,with_mask,275,65,296,91,21,26,268,400,0,0
maksssksksss290.png,with_mask,256,82,277,95,21,13,268,400,0,0
maksssksksss290.png,with_mask,89,87,118,116,29,29,268,400,0,0
maksssksksss290.png,with_mask,133,89,154,113,21,24,268,400,0,0
maksssksksss291.png,with_mask,136,259,200,359,64,100,400,301,0,0
maksssksksss292.png,with_mask,189,88,220,125,31,37,300,400,0,0
maksssksksss292.png,with_mask,144,65,178,109,34,44,300,400,0,0
maksssksksss293.png,with_mask,5,102,51,163,46,61,289,400,0,0
maksssksksss293.png,with_mask,143,129,199,183,56,54,289,400,0,0
maksssksksss293.png,with_mask,267,66,318,117,51,51,289,400,0,0
maksssksksss293.png,with_mask,70,73,125,126,55,53,289,400,0,0
maksssksksss294.png,with_mask,63,59,77,82,14,23,241,400,0,0
maksssksksss294.png,with_mask,131,81,151,102,20,21,241,400,0,0
maksssksksss294.png,with_mask,202,78,223,100,21,22,241,400,0,0
maksssksksss294.png,with_mask,293,72,315,95,22,23,241,400,0,0
maksssksksss294.png,with_mask,343,71,354,99,11,28,241,400,0,0
maksssksksss295.png,with_mask,92,76,168,162,76,86,400,267,0,0
maksssksksss296.png,without_mask,42,88,68,112,26,24,226,400,0,0
maksssksksss296.png,without_mask,46,59,69,78,23,19,226,400,0,0
maksssksksss296.png,with_mask,77,56,97,72,20,16,226,400,0,0
maksssksksss296.png,without_mask,101,69,120,87,19,18,226,400,0,0
maksssksksss296.png,with_mask,114,51,132,70,18,19,226,400,0,0
maksssksksss296.png,without_mask,84,34,105,56,21,22,226,400,0,0
maksssksksss296.png,with_mask,42,125,62,158,20,33,226,400,0,0
maksssksksss296.png,without_mask,63,138,93,171,30,33,226,400,0,0
maksssksksss296.png,without_mask,91,162,121,197,30,35,226,400,0,0
maksssksksss296.png,with_mask,129,176,168,218,39,42,226,400,0,0
maksssksksss296.png,with_mask,136,102,162,131,26,29,226,400,0,0
maksssksksss296.png,with_mask,136,69,161,89,25,20,226,400,0,0
maksssksksss296.png,without_mask,140,33,155,48,15,15,226,400,0,0
maksssksksss296.png,with_mask,177,32,194,54,17,22,226,400,0,0
maksssksksss296.png,with_mask,172,46,184,65,12,19,226,400,0,0
maksssksksss296.png,with_mask,196,33,213,52,17,19,226,400,0,0
maksssksksss296.png,without_mask,221,22,237,40,16,18,226,400,0,0
maksssksksss296.png,without_mask,236,35,261,60,25,25,226,400,0,0
maksssksksss296.png,with_mask,175,90,197,114,22,24,226,400,0,0
maksssksksss296.png,with_mask,170,130,196,153,26,23,226,400,0,0
maksssksksss296.png,with_mask,213,101,238,130,25,29,226,400,0,0
maksssksksss296.png,without_mask,185,169,202,193,17,24,226,400,0,0
maksssksksss296.png,without_mask,165,172,182,207,17,35,226,400,0,0
maksssksksss296.png,with_mask,229,186,265,223,36,37,226,400,0,0
maksssksksss296.png,with_mask,244,113,272,141,28,28,226,400,0,0
maksssksksss296.png,with_mask,271,161,292,195,21,34,226,400,0,0
maksssksksss296.png,with_mask,262,82,282,103,20,21,226,400,0,0
maksssksksss296.png,with_mask,292,107,315,132,23,25,226,400,0,0
maksssksksss296.png,without_mask,262,18,282,38,20,20,226,400,0,0
maksssksksss296.png,without_mask,263,48,279,62,16,14,226,400,0,0
maksssksksss296.png,without_mask,282,26,300,43,18,17,226,400,0,0
maksssksksss296.png,with_mask,321,18,335,36,14,18,226,400,0,0
maksssksksss296.png,without_mask,296,49,314,67,18,18,226,400,0,0
maksssksksss296.png,with_mask,322,106,350,124,28,18,226,400,0,0
maksssksksss296.png,without_mask,341,154,373,182,32,28,226,400,0,0
maksssksksss297.png,with_mask,87,26,103,41,16,15,221,400,0,0
maksssksksss297.png,with_mask,50,125,82,156,32,31,221,400,0,0
maksssksksss297.png,with_mask,123,102,148,130,25,28,221,400,0,0
maksssksksss297.png,with_mask,157,57,179,82,22,25,221,400,0,0
maksssksksss297.png,with_mask,217,13,229,24,12,11,221,400,0,0
maksssksksss297.png,with_mask,207,44,228,68,21,24,221,400,0,0
maksssksksss297.png,with_mask,216,81,241,108,25,27,221,400,0,0
maksssksksss297.png,with_mask,250,43,273,67,23,24,221,400,0,0
maksssksksss297.png,without_mask,294,22,306,35,12,13,221,400,0,0
maksssksksss297.png,with_mask,318,27,332,44,14,17,221,400,0,0
maksssksksss297.png,with_mask,310,5,321,17,11,12,221,400,0,0
maksssksksss297.png,with_mask,334,3,348,16,14,13,221,400,0,0
maksssksksss298.png,with_mask,124,114,209,212,85,98,282,400,0,0
maksssksksss298.png,with_mask,248,52,324,140,76,88,282,400,0,0
maksssksksss299.png,without_mask,62,194,160,320,98,126,400,301,0,0
maksssksksss3.png,with_mask,52,53,73,76,21,23,271,400,0,0
maksssksksss3.png,with_mask,72,53,92,75,20,22,271,400,0,0
maksssksksss3.png,with_mask,155,60,177,83,22,23,271,400,0,0
maksssksksss3.png,with_mask,189,59,210,80,21,21,271,400,0,0
maksssksksss3.png,with_mask,235,57,257,78,22,21,271,400,0,0
maksssksksss3.png,with_mask,289,60,309,83,20,23,271,400,0,0
maksssksksss3.png,with_mask,313,68,333,90,20,22,271,400,0,0
maksssksksss3.png,with_mask,351,35,364,59,13,24,271,400,0,0
maksssksksss30.png,with_mask,56,41,94,81,38,40,242,400,0,0
maksssksksss30.png,without_mask,119,61,146,87,27,26,242,400,0,0
maksssksksss30.png,with_mask,166,59,196,83,30,24,242,400,0,0
maksssksksss30.png,with_mask,220,31,249,64,29,33,242,400,0,0
maksssksksss30.png,with_mask,262,66,290,95,28,29,242,400,0,0
maksssksksss30.png,without_mask,292,58,318,86,26,28,242,400,0,0
maksssksksss30.png,with_mask,334,131,365,161,31,30,242,400,0,0
maksssksksss300.png,with_mask,82,159,180,272,98,113,400,301,0,0
maksssksksss301.png,with_mask,146,43,174,72,28,29,225,400,0,0
maksssksksss301.png,with_mask,205,77,228,102,23,25,225,400,0,0
maksssksksss301.png,with_mask,90,176,143,225,53,49,225,400,0,0
maksssksksss301.png,with_mask,191,196,240,225,49,29,225,400,0,0
maksssksksss301.png,with_mask,325,34,348,58,23,24,225,400,0,0
maksssksksss301.png,with_mask,246,24,272,47,26,23,225,400,0,0
maksssksksss301.png,with_mask,279,22,303,51,24,29,225,400,0,0
maksssksksss301.png,with_mask,193,43,219,72,26,29,225,400,0,0
maksssksksss301.png,with_mask,155,11,173,30,18,19,225,400,0,0
maksssksksss301.png,with_mask,103,1,115,15,12,14,225,400,0,0
maksssksksss301.png,with_mask,55,12,73,29,18,17,225,400,0,0
maksssksksss301.png,with_mask,11,21,31,36,20,15,225,400,0,0
maksssksksss301.png,with_mask,77,6,89,20,12,14,225,400,0,0
maksssksksss301.png,with_mask,308,1,324,19,16,18,225,400,0,0
maksssksksss301.png,without_mask,85,19,100,37,15,18,225,400,0,0
maksssksksss302.png,with_mask,199,124,242,169,43,45,226,400,0,0
maksssksksss302.png,with_mask,149,28,190,84,41,56,226,400,0,0
maksssksksss302.png,without_mask,266,52,278,69,12,17,226,400,0,0
maksssksksss303.png,with_mask,92,66,110,81,18,15,225,400,0,0
maksssksksss303.png,with_mask,239,40,256,58,17,18,225,400,0,0
maksssksksss304.png,with_mask,202,61,246,103,44,42,282,400,0,0
maksssksksss304.png,with_mask,190,115,224,150,34,35,282,400,0,0
maksssksksss305.png,with_mask,207,120,223,135,16,15,300,400,0,0
maksssksksss305.png,with_mask,306,139,321,152,15,13,300,400,0,0
maksssksksss305.png,without_mask,343,141,359,155,16,14,300,400,0,0
maksssksksss305.png,without_mask,280,128,295,141,15,13,300,400,0,0
maksssksksss305.png,without_mask,256,118,270,130,14,12,300,400,0,0
maksssksksss305.png,without_mask,182,118,195,133,13,15,300,400,0,0
maksssksksss305.png,without_mask,139,116,155,130,16,14,300,400,0,0
maksssksksss305.png,without_mask,171,113,184,125,13,12,300,400,0,0
maksssksksss305.png,mask_weared_incorrect,72,114,89,129,17,15,300,400,0,0
maksssksksss305.png,mask_weared_incorrect,107,114,120,129,13,15,300,400,0,0
maksssksksss305.png,mask_weared_incorrect,94,161,107,175,13,14,300,400,0,0
maksssksksss305.png,mask_weared_incorrect,239,122,255,137,16,15,300,400,0,0
maksssksksss306.png,with_mask,143,181,254,321,111,140,400,301,0,0
maksssksksss307.png,mask_weared_incorrect,3,65,96,163,93,98,226,400,0,0
maksssksksss307.png,with_mask,146,28,249,140,103,112,226,400,0,0
maksssksksss307.png,without_mask,287,180,343,225,56,45,226,400,0,0
maksssksksss308.png,with_mask,209,64,232,84,23,20,200,400,0,0
maksssksksss308.png,with_mask,238,53,261,77,23,24,200,400,0,0
maksssksksss308.png,with_mask,270,77,286,96,16,19,200,400,0,0
maksssksksss309.png,mask_weared_incorrect,109,50,172,114,63,64,400,267,0,0
maksssksksss31.png,with_mask,209,90,278,165,69,75,267,400,0,0
maksssksksss31.png,with_mask,144,60,202,135,58,75,267,400,0,0
maksssksksss310.png,with_mask,21,32,44,59,23,27,267,400,0,0
maksssksksss310.png,with_mask,63,37,85,60,22,23,267,400,0,0
maksssksksss310.png,with_mask,228,28,248,50,20,22,267,400,0,0
maksssksksss310.png,with_mask,248,78,268,100,20,22,267,400,0,0
maksssksksss310.png,with_mask,333,51,348,70,15,19,267,400,0,0
maksssksksss311.png,with_mask,176,38,222,92,46,54,258,400,0,0
maksssksksss311.png,with_mask,222,57,252,84,30,27,258,400,0,0
maksssksksss311.png,with_mask,300,32,326,57,26,25,258,400,0,0
maksssksksss311.png,with_mask,31,34,63,61,32,27,258,400,0,0
maksssksksss311.png,with_mask,77,47,107,68,30,21,258,400,0,0
maksssksksss312.png,with_mask,49,124,72,149,23,25,400,300,0,0
maksssksksss312.png,with_mask,157,169,182,194,25,25,400,300,0,0
maksssksksss312.png,with_mask,188,112,217,140,29,28,400,300,0,0
maksssksksss313.png,with_mask,143,39,309,257,166,218,400,400,0,0
maksssksksss314.png,with_mask,1,33,38,89,37,56,267,400,0,0
maksssksksss314.png,with_mask,59,38,93,83,34,45,267,400,0,0
maksssksksss314.png,with_mask,169,61,201,102,32,41,267,400,0,0
maksssksksss314.png,with_mask,348,57,380,95,32,38,267,400,0,0
maksssksksss314.png,with_mask,214,112,236,130,22,18,267,400,0,0
maksssksksss314.png,with_mask,301,133,320,152,19,19,267,400,0,0
maksssksksss314.png,with_mask,325,133,346,156,21,23,267,400,0,0
maksssksksss314.png,with_mask,251,137,272,156,21,19,267,400,0,0
maksssksksss314.png,with_mask,236,125,255,145,19,20,267,400,0,0
maksssksksss315.png,with_mask,124,110,184,173,60,63,267,400,0,0
maksssksksss315.png,with_mask,272,117,320,163,48,46,267,400,0,0
maksssksksss316.png,without_mask,157,82,179,113,22,31,315,400,0,0
maksssksksss316.png,with_mask,91,38,133,78,42,40,315,400,0,0
maksssksksss316.png,with_mask,241,63,281,105,40,42,315,400,0,0
maksssksksss316.png,with_mask,312,67,332,110,20,43,315,400,0,0
maksssksksss317.png,with_mask,67,53,164,174,97,121,240,400,0,0
maksssksksss317.png,without_mask,283,25,326,69,43,44,240,400,0,0
maksssksksss318.png,with_mask,315,59,337,88,22,29,226,400,0,0
maksssksksss318.png,with_mask,212,52,240,80,28,28,226,400,0,0
maksssksksss318.png,without_mask,136,59,159,86,23,27,226,400,0,0
maksssksksss318.png,without_mask,50,82,66,99,16,17,226,400,0,0
maksssksksss318.png,without_mask,96,55,107,71,11,16,226,400,0,0
maksssksksss318.png,without_mask,32,61,47,76,15,15,226,400,0,0
maksssksksss318.png,without_mask,172,77,184,89,12,12,226,400,0,0
maksssksksss319.png,without_mask,131,66,143,79,12,13,250,400,0,0
maksssksksss319.png,with_mask,148,75,164,92,16,17,250,400,0,0
maksssksksss319.png,with_mask,182,60,200,82,18,22,250,400,0,0
maksssksksss319.png,with_mask,209,68,225,87,16,19,250,400,0,0
maksssksksss319.png,with_mask,234,79,249,95,15,16,250,400,0,0
maksssksksss319.png,with_mask,285,82,302,99,17,17,250,400,0,0
maksssksksss32.png,with_mask,177,46,200,70,23,24,225,400,0,0
maksssksksss32.png,with_mask,305,32,338,60,33,28,225,400,0,0
maksssksksss320.png,with_mask,107,21,126,44,19,23,230,400,0,0
maksssksksss320.png,with_mask,185,89,201,108,16,19,230,400,0,0
maksssksksss320.png,with_mask,335,10,357,36,22,26,230,400,0,0
maksssksksss321.png,without_mask,170,82,212,145,42,63,208,400,0,0
maksssksksss321.png,with_mask,215,70,281,151,66,81,208,400,0,0
maksssksksss322.png,with_mask,60,100,186,253,126,153,400,301,0,0
maksssksksss323.png,with_mask,322,257,368,346,46,89,376,400,0,0
maksssksksss324.png,with_mask,90,123,224,277,134,154,400,339,0,0
maksssksksss325.png,with_mask,177,58,208,91,31,33,267,400,0,0
maksssksksss325.png,with_mask,26,113,44,130,18,17,267,400,0,0
maksssksksss325.png,with_mask,57,130,72,143,15,13,267,400,0,0
maksssksksss325.png,with_mask,117,133,129,147,12,14,267,400,0,0
maksssksksss325.png,with_mask,250,138,261,150,11,12,267,400,0,0
maksssksksss325.png,with_mask,302,101,317,121,15,20,267,400,0,0
maksssksksss325.png,with_mask,333,108,347,127,14,19,267,400,0,0
maksssksksss325.png,with_mask,359,66,383,99,24,33,267,400,0,0
maksssksksss326.png,with_mask,164,77,230,152,66,75,400,382,0,0
maksssksksss326.png,with_mask,192,116,276,183,84,67,400,382,0,0
maksssksksss327.png,without_mask,18,84,64,134,46,50,279,400,0,0
maksssksksss327.png,without_mask,18,200,69,246,51,46,279,400,0,0
maksssksksss327.png,without_mask,112,46,149,73,37,27,279,400,0,0
maksssksksss327.png,with_mask,237,137,290,186,53,49,279,400,0,0
maksssksksss327.png,without_mask,278,17,322,66,44,49,279,400,0,0
maksssksksss327.png,without_mask,342,98,385,140,43,42,279,400,0,0
maksssksksss327.png,without_mask,346,218,393,254,47,36,279,400,0,0
maksssksksss328.png,with_mask,82,139,187,270,105,131,400,301,0,0
maksssksksss329.png,with_mask,44,25,95,81,51,56,267,400,0,0
maksssksksss329.png,with_mask,50,121,89,158,39,37,267,400,0,0
maksssksksss329.png,with_mask,41,210,88,260,47,50,267,400,0,0
maksssksksss329.png,with_mask,176,29,228,85,52,56,267,400,0,0
maksssksksss329.png,with_mask,175,123,225,169,50,46,267,400,0,0
maksssksksss329.png,with_mask,177,212,227,259,50,47,267,400,0,0
maksssksksss329.png,with_mask,312,28,360,81,48,53,267,400,0,0
maksssksksss329.png,with_mask,302,118,346,169,44,51,267,400,0,0
maksssksksss329.png,with_mask,288,182,368,264,80,82,267,400,0,0
maksssksksss33.png,with_mask,114,47,143,75,29,28,400,250,0,0
maksssksksss330.png,with_mask,24,79,56,107,32,28,300,400,0,0
maksssksksss330.png,with_mask,92,44,125,79,33,35,300,400,0,0
maksssksksss330.png,with_mask,166,65,203,100,37,35,300,400,0,0
maksssksksss330.png,with_mask,284,39,343,98,59,59,300,400,0,0
maksssksksss331.png,with_mask,25,69,48,93,23,24,267,400,0,0
maksssksksss331.png,mask_weared_incorrect,88,87,107,106,19,19,267,400,0,0
maksssksksss331.png,with_mask,128,61,149,84,21,23,267,400,0,0
maksssksksss331.png,with_mask,127,157,168,209,41,52,267,400,0,0
maksssksksss331.png,with_mask,147,110,181,145,34,35,267,400,0,0
maksssksksss331.png,with_mask,208,61,220,77,12,16,267,400,0,0
maksssksksss331.png,with_mask,229,96,265,137,36,41,267,400,0,0
maksssksksss331.png,mask_weared_incorrect,263,46,277,65,14,19,267,400,0,0
maksssksksss331.png,with_mask,270,72,288,92,18,20,267,400,0,0
maksssksksss331.png,with_mask,298,108,321,133,23,25,267,400,0,0
maksssksksss331.png,with_mask,308,65,328,86,20,21,267,400,0,0
maksssksksss331.png,with_mask,334,119,381,163,47,44,267,400,0,0
maksssksksss331.png,with_mask,365,49,380,65,15,16,267,400,0,0
maksssksksss331.png,with_mask,342,49,358,67,16,18,267,400,0,0
maksssksksss331.png,with_mask,1,148,23,179,22,31,267,400,0,0
maksssksksss332.png,with_mask,62,213,166,319,104,106,400,301,0,0
maksssksksss333.png,with_mask,76,203,181,330,105,127,400,301,0,0
maksssksksss334.png,with_mask,96,74,136,127,40,53,312,400,0,0
maksssksksss334.png,with_mask,193,100,234,146,41,46,312,400,0,0
maksssksksss334.png,with_mask,259,105,305,151,46,46,312,400,0,0
maksssksksss334.png,without_mask,334,106,367,144,33,38,312,400,0,0
maksssksksss335.png,with_mask,12,153,125,293,113,140,400,301,0,0
maksssksksss336.png,with_mask,123,67,143,83,20,16,267,400,0,0
maksssksksss336.png,with_mask,167,114,183,128,16,14,267,400,0,0
maksssksksss336.png,with_mask,225,60,240,76,15,16,267,400,0,0
maksssksksss336.png,with_mask,261,65,277,82,16,17,267,400,0,0
maksssksksss336.png,without_mask,282,75,295,92,13,17,267,400,0,0
maksssksksss336.png,with_mask,330,20,362,56,32,36,267,400,0,0
maksssksksss337.png,with_mask,115,32,145,70,30,38,400,246,0,0
maksssksksss338.png,with_mask,48,33,81,71,33,38,250,400,0,0
maksssksksss338.png,with_mask,158,86,182,108,24,22,250,400,0,0
maksssksksss338.png,with_mask,203,51,228,82,25,31,250,400,0,0
maksssksksss338.png,with_mask,298,34,325,64,27,30,250,400,0,0
maksssksksss338.png,with_mask,38,200,56,228,18,28,250,400,0,0
maksssksksss339.png,with_mask,89,210,180,303,91,93,400,400,0,0
maksssksksss34.png,with_mask,63,99,75,113,12,14,267,400,0,0
maksssksksss34.png,with_mask,102,79,117,95,15,16,267,400,0,0
maksssksksss34.png,with_mask,142,84,155,99,13,15,267,400,0,0
maksssksksss34.png,with_mask,195,79,209,95,14,16,267,400,0,0
maksssksksss34.png,with_mask,213,86,228,103,15,17,267,400,0,0
maksssksksss34.png,with_mask,245,71,260,86,15,15,267,400,0,0
maksssksksss34.png,without_mask,299,91,312,104,13,13,267,400,0,0
maksssksksss340.png,with_mask,59,1,105,55,46,54,400,600,0,0
maksssksksss340.png,without_mask,133,83,195,140,62,57,400,600,0,0
maksssksksss340.png,with_mask,243,85,308,147,65,62,400,600,0,0
maksssksksss340.png,with_mask,458,68,527,157,69,89,400,600,0,0
maksssksksss341.png,with_mask,67,197,160,318,93,121,400,301,0,0
maksssksksss342.png,without_mask,28,53,54,81,26,28,258,400,0,0
maksssksksss342.png,with_mask,86,46,103,64,17,18,258,400,0,0
maksssksksss342.png,with_mask,103,49,116,62,13,13,258,400,0,0
maksssksksss342.png,with_mask,130,42,144,58,14,16,258,400,0,0
maksssksksss342.png,with_mask,72,93,99,120,27,27,258,400,0,0
maksssksksss342.png,with_mask,106,116,145,158,39,42,258,400,0,0
maksssksksss342.png,with_mask,160,56,173,70,13,14,258,400,0,0
maksssksksss342.png,with_mask,184,64,203,91,19,27,258,400,0,0
maksssksksss342.png,with_mask,213,47,226,66,13,19,258,400,0,0
maksssksksss342.png,with_mask,252,95,287,130,35,35,258,400,0,0
maksssksksss342.png,with_mask,320,192,385,255,65,63,258,400,0,0
maksssksksss342.png,with_mask,297,62,320,85,23,23,258,400,0,0
maksssksksss343.png,without_mask,85,131,232,284,147,153,400,301,0,0
maksssksksss344.png,with_mask,96,14,110,27,14,13,226,400,0,0
maksssksksss344.png,with_mask,236,25,261,50,25,25,226,400,0,0
maksssksksss344.png,with_mask,318,94,342,115,24,21,226,400,0,0
maksssksksss345.png,with_mask,186,110,218,142,32,32,267,400,0,0
maksssksksss345.png,without_mask,148,109,182,136,34,27,267,400,0,0
maksssksksss346.png,with_mask,54,18,141,108,87,90,374,400,0,0
maksssksksss346.png,with_mask,272,26,386,158,114,132,374,400,0,0
maksssksksss346.png,with_mask,100,254,149,325,49,71,374,400,0,0
maksssksksss346.png,with_mask,246,251,349,354,103,103,374,400,0,0
maksssksksss347.png,without_mask,8,147,57,198,49,51,400,267,0,0
maksssksksss347.png,with_mask,102,90,175,156,73,66,400,267,0,0
maksssksksss347.png,without_mask,211,128,267,233,56,105,400,267,0,0
maksssksksss348.png,without_mask,86,189,188,304,102,115,400,301,0,0
maksssksksss349.png,with_mask,156,54,254,163,98,109,268,400,0,0
maksssksksss349.png,with_mask,35,170,90,223,55,53,268,400,0,0
maksssksksss349.png,without_mask,234,17,294,96,60,79,268,400,0,0
maksssksksss35.png,with_mask,132,44,208,123,76,79,255,400,0,0
maksssksksss35.png,with_mask,330,67,375,114,45,47,255,400,0,0
maksssksksss350.png,with_mask,112,64,133,86,21,22,267,400,0,0
maksssksksss350.png,with_mask,271,32,298,58,27,26,267,400,0,0
maksssksksss351.png,with_mask,143,67,257,195,114,128,238,400,0,0
maksssksksss352.png,with_mask,144,68,190,110,46,42,400,250,0,0
maksssksksss352.png,without_mask,48,90,91,133,43,43,400,250,0,0
maksssksksss353.png,with_mask,227,70,265,111,38,41,267,400,0,0
maksssksksss354.png,with_mask,4,162,33,194,29,32,300,400,0,0
maksssksksss354.png,with_mask,27,121,41,138,14,17,300,400,0,0
maksssksksss354.png,with_mask,72,123,86,136,14,13,300,400,0,0
maksssksksss354.png,with_mask,94,135,136,185,42,50,300,400,0,0
maksssksksss354.png,with_mask,170,129,185,145,15,16,300,400,0,0
maksssksksss354.png,with_mask,206,121,229,147,23,26,300,400,0,0
maksssksksss354.png,with_mask,321,125,340,145,19,20,300,400,0,0
maksssksksss355.png,with_mask,103,231,181,338,78,107,400,301,0,0
maksssksksss356.png,with_mask,113,178,218,302,105,124,400,301,0,0
maksssksksss357.png,with_mask,219,35,263,85,44,50,235,400,0,0
maksssksksss358.png,with_mask,91,64,126,106,35,42,300,400,0,0
maksssksksss358.png,with_mask,179,65,221,109,42,44,300,400,0,0
maksssksksss358.png,with_mask,268,82,300,115,32,33,300,400,0,0
maksssksksss358.png,with_mask,300,86,341,125,41,39,300,400,0,0
maksssksksss359.png,with_mask,23,40,44,61,21,21,226,400,0,0
maksssksksss359.png,with_mask,59,54,76,73,17,19,226,400,0,0
maksssksksss359.png,with_mask,114,35,126,49,12,14,226,400,0,0
maksssksksss359.png,with_mask,130,47,152,71,22,24,226,400,0,0
maksssksksss359.png,with_mask,140,35,154,49,14,14,226,400,0,0
maksssksksss359.png,with_mask,155,44,171,63,16,19,226,400,0,0
maksssksksss359.png,with_mask,169,96,191,117,22,21,226,400,0,0
maksssksksss359.png,with_mask,185,45,197,59,12,14,226,400,0,0
maksssksksss359.png,with_mask,206,42,218,59,12,17,226,400,0,0
maksssksksss359.png,with_mask,217,43,234,63,17,20,226,400,0,0
maksssksksss359.png,with_mask,238,52,253,68,15,16,226,400,0,0
maksssksksss359.png,with_mask,252,59,271,79,19,20,226,400,0,0
maksssksksss359.png,with_mask,274,62,296,84,22,22,226,400,0,0
maksssksksss359.png,with_mask,298,39,314,57,16,18,226,400,0,0
maksssksksss359.png,without_mask,316,42,331,55,15,13,226,400,0,0
maksssksksss359.png,with_mask,345,33,362,53,17,20,226,400,0,0
maksssksksss359.png,with_mask,368,38,385,59,17,21,226,400,0,0
maksssksksss36.png,with_mask,24,24,47,52,23,28,225,400,0,0
maksssksksss36.png,with_mask,111,38,127,56,16,18,225,400,0,0
maksssksksss36.png,with_mask,145,39,170,67,25,28,225,400,0,0
maksssksksss36.png,with_mask,195,22,216,46,21,24,225,400,0,0
maksssksksss36.png,with_mask,323,46,337,61,14,15,225,400,0,0
maksssksksss36.png,with_mask,336,31,354,49,18,18,225,400,0,0
maksssksksss36.png,with_mask,354,25,379,50,25,25,225,400,0,0
maksssksksss360.png,with_mask,173,33,206,71,33,38,265,400,0,0
maksssksksss361.png,without_mask,37,60,60,88,23,28,250,400,0,0
maksssksksss361.png,with_mask,194,71,230,107,36,36,250,400,0,0
maksssksksss361.png,without_mask,329,25,352,52,23,27,250,400,0,0
maksssksksss362.png,with_mask,61,117,167,222,106,105,275,400,0,0
maksssksksss362.png,with_mask,175,127,258,214,83,87,275,400,0,0
maksssksksss362.png,with_mask,258,90,338,180,80,90,275,400,0,0
maksssksksss363.png,with_mask,79,48,97,69,18,21,197,400,0,0
maksssksksss363.png,with_mask,116,78,134,101,18,23,197,400,0,0
maksssksksss363.png,with_mask,161,79,179,96,18,17,197,400,0,0
maksssksksss363.png,with_mask,193,53,209,76,16,23,197,400,0,0
maksssksksss363.png,with_mask,327,24,361,64,34,40,197,400,0,0
maksssksksss363.png,with_mask,345,87,379,128,34,41,197,400,0,0
maksssksksss364.png,with_mask,83,56,117,95,34,39,267,400,0,0
maksssksksss364.png,with_mask,179,51,212,87,33,36,267,400,0,0
maksssksksss364.png,with_mask,263,62,295,101,32,39,267,400,0,0
maksssksksss365.png,with_mask,129,118,171,167,42,49,240,400,0,0
maksssksksss365.png,with_mask,208,123,243,155,35,32,240,400,0,0
maksssksksss365.png,without_mask,266,125,281,151,15,26,240,400,0,0
maksssksksss366.png,with_mask,48,44,184,205,136,161,306,512,0,0
maksssksksss366.png,with_mask,379,61,480,205,101,144,306,512,0,0
maksssksksss367.png,with_mask,241,60,271,97,30,37,267,400,0,0
maksssksksss368.png,with_mask,354,36,375,64,21,28,267,400,0,0
maksssksksss368.png,with_mask,314,23,339,53,25,30,267,400,0,0
maksssksksss368.png,with_mask,253,35,278,61,25,26,267,400,0,0
