filename,mask,xmin,ymin,xmax,ymax
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss376.png,with_mask,229,15,242,31
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss376.png,with_mask,318,77,330,94
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss376.png,with_mask,338,72,349,84
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss376.png,with_mask,350,79,377,102
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss377.png,with_mask,132,75,246,176
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss378.png,with_mask,112,90,158,132
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss378.png,with_mask,237,61,285,103
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss379.png,without_mask,129,197,212,317
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss38.png,with_mask,194,102,230,139
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss38.png,without_mask,252,116,284,149
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss380.png,with_mask,47,210,157,359
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss381.png,with_mask,97,64,120,89
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss381.png,with_mask,163,75,185,95
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss381.png,with_mask,207,70,229,96
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss381.png,with_mask,247,73,267,96
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss382.png,with_mask,324,89,340,111
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss382.png,with_mask,256,111,274,128
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss382.png,with_mask,195,96,215,114
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss382.png,with_mask,139,105,158,126
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss382.png,with_mask,64,95,82,121
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss383.png,with_mask,90,183,190,309
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss384.png,with_mask,37,244,50,258
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss384.png,with_mask,146,238,161,255
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss384.png,with_mask,221,237,238,254
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss385.png,with_mask,125,76,157,113
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss385.png,without_mask,385,25,396,46
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss385.png,without_mask,217,27,229,41
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss386.png,with_mask,83,43,110,75
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss386.png,with_mask,139,65,167,94
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss386.png,with_mask,185,70,204,89
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss386.png,with_mask,228,67,248,88
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss386.png,with_mask,249,76,262,90
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss386.png,with_mask,262,68,273,81
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss387.png,with_mask,209,73,247,113
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss387.png,with_mask,287,60,328,115
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss387.png,with_mask,354,109,399,191
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss387.png,without_mask,156,20,173,37
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,with_mask,26,92,44,121
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,with_mask,106,88,122,111
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,with_mask,122,102,146,124
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,with_mask,151,73,168,94
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,without_mask,168,76,190,100
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,with_mask,188,96,219,131
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,without_mask,192,59,210,78
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,without_mask,223,53,243,76
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,without_mask,272,67,291,88
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,with_mask,260,93,279,115
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,with_mask,288,86,308,113
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,with_mask,348,71,366,91
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,with_mask,303,96,330,123
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,without_mask,371,77,396,100
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,without_mask,68,75,80,88
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,without_mask,321,70,333,84
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss388.png,with_mask,367,67,378,79
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,with_mask,123,148,188,217
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,with_mask,1,231,57,295
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,with_mask,15,67,62,116
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,with_mask,114,74,159,116
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,with_mask,236,80,293,135
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,with_mask,191,30,233,78
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,with_mask,279,10,317,52
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,with_mask,1,84,21,117
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,with_mask,330,18,368,53
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,with_mask,246,13,273,47
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,without_mask,163,44,191,75
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss389.png,without_mask,339,59,393,111
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss39.png,with_mask,157,107,223,184
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss39.png,with_mask,239,97,347,219
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss390.png,with_mask,51,131,81,159
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss390.png,with_mask,96,130,126,158
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss390.png,with_mask,197,126,219,150
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss390.png,with_mask,281,137,305,157
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss390.png,with_mask,315,130,332,147
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss390.png,with_mask,387,114,399,131
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss391.png,with_mask,93,34,119,61
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss391.png,with_mask,174,62,199,92
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss391.png,with_mask,234,91,262,118
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss391.png,with_mask,305,77,336,108
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss392.png,with_mask,168,76,292,211
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss393.png,with_mask,44,88,161,206
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss393.png,with_mask,241,261,365,390
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss394.png,with_mask,142,13,249,133
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss395.png,with_mask,218,57,307,164
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss396.png,with_mask,24,118,55,151
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss396.png,with_mask,83,140,116,176
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss396.png,with_mask,167,97,210,142
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss396.png,with_mask,269,142,291,165
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss396.png,without_mask,310,86,366,135
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss397.png,with_mask,40,43,82,91
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss397.png,with_mask,181,58,252,128
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss397.png,with_mask,303,49,358,107
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss398.png,with_mask,153,122,251,223
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss399.png,with_mask,305,93,334,135
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss399.png,with_mask,324,84,351,111
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss399.png,with_mask,191,98,228,134
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss399.png,with_mask,155,60,183,96
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss399.png,with_mask,106,70,129,98
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss399.png,with_mask,51,54,81,90
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss399.png,with_mask,236,54,275,87
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss399.png,without_mask,267,56,298,91
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss4.png,with_mask,70,185,176,321
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss40.png,with_mask,65,87,106,134
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss40.png,with_mask,203,75,232,114
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss40.png,with_mask,258,77,297,123
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss40.png,without_mask,367,80,394,112
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss400.png,with_mask,87,117,136,171
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss400.png,with_mask,165,95,214,148
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss400.png,with_mask,281,84,331,135
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss401.png,without_mask,101,49,134,91
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss401.png,without_mask,133,75,166,111
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss401.png,with_mask,228,102,263,148
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss401.png,with_mask,346,62,367,101
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss402.png,without_mask,90,256,165,349
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss403.png,with_mask,96,226,199,350
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss404.png,without_mask,112,214,183,319
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss405.png,with_mask,101,264,182,370
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss406.png,with_mask,171,69,239,144
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss407.png,with_mask,102,204,202,331
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss408.png,with_mask,1,66,26,94
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss408.png,with_mask,19,46,44,73
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss408.png,without_mask,76,38,104,61
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss408.png,with_mask,129,37,148,55
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss408.png,with_mask,154,34,182,52
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss408.png,with_mask,151,64,180,89
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss408.png,with_mask,51,64,94,106
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss408.png,with_mask,195,64,228,92
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss408.png,with_mask,309,77,344,112
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss408.png,without_mask,256,45,283,69
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss409.png,with_mask,91,208,172,320
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss41.png,with_mask,29,184,63,216
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss41.png,with_mask,50,165,74,194
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss41.png,with_mask,107,175,139,208
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss41.png,with_mask,181,151,201,172
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss41.png,with_mask,202,188,236,225
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss41.png,with_mask,234,183,247,207
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss41.png,with_mask,253,169,271,189
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss41.png,with_mask,283,203,315,235
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss41.png,with_mask,337,186,361,210
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,34,153,62,176
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,88,138,111,163
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,139,207,168,234
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,116,135,135,154
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,135,103,152,121
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,101,91,115,106
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,58,109,72,127
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,176,115,202,139
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,205,96,221,115
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,291,110,324,139
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,366,131,381,154
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,217,62,231,78
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,180,56,192,68
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss410.png,with_mask,55,60,67,74
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss411.png,with_mask,21,98,43,120
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss411.png,without_mask,84,81,111,114
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss411.png,with_mask,142,101,174,141
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss411.png,with_mask,191,91,217,117
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss411.png,with_mask,226,63,260,100
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss411.png,with_mask,299,85,313,104
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss411.png,with_mask,321,60,353,95
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss411.png,with_mask,370,94,396,122
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss412.png,with_mask,190,100,267,186
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss412.png,with_mask,317,198,391,274
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss413.png,with_mask,71,53,104,88
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss413.png,with_mask,174,32,204,70
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss413.png,with_mask,291,80,340,134
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss414.png,with_mask,119,81,147,117
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss414.png,with_mask,103,42,123,60
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss414.png,with_mask,203,23,226,48
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss414.png,with_mask,314,15,342,46
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss415.png,with_mask,86,127,179,234
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss416.png,with_mask,130,20,149,39
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss416.png,with_mask,173,82,196,102
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss416.png,with_mask,276,77,295,99
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss416.png,with_mask,300,93,318,120
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss417.png,with_mask,115,200,217,338
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss418.png,with_mask,340,146,353,159
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss419.png,with_mask,128,46,151,77
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss419.png,without_mask,7,156,19,177
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss419.png,without_mask,20,163,38,183
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss419.png,without_mask,37,151,50,169
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss42.png,with_mask,36,73,95,141
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss42.png,with_mask,175,67,228,133
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss42.png,with_mask,304,67,363,135
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss42.png,with_mask,33,244,95,312
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss42.png,with_mask,170,248,231,321
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss42.png,with_mask,306,248,366,313
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss420.png,without_mask,96,171,197,282
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss421.png,with_mask,65,78,97,114
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss421.png,with_mask,111,109,130,130
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss421.png,with_mask,182,41,221,83
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss421.png,with_mask,212,79,233,100
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss421.png,with_mask,302,53,341,94
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss422.png,with_mask,45,47,114,130
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss422.png,with_mask,224,247,350,372
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss423.png,with_mask,3,49,16,64
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss423.png,with_mask,42,11,66,40
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss423.png,with_mask,144,68,155,81
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss423.png,with_mask,157,24,170,45
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss423.png,with_mask,197,45,208,60
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss423.png,with_mask,256,44,270,60
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss423.png,with_mask,276,46,289,62
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss423.png,with_mask,320,48,335,64
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss423.png,with_mask,351,55,363,69
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,with_mask,31,186,48,205
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,with_mask,97,194,113,210
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,with_mask,135,150,149,163
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,without_mask,142,171,155,185
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,with_mask,122,181,137,194
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,with_mask,159,173,174,189
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,with_mask,176,159,190,176
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,with_mask,214,153,226,165
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,with_mask,194,179,210,196
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,with_mask,203,197,220,217
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,with_mask,233,148,248,164
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss424.png,without_mask,221,248,240,266
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss425.png,with_mask,203,122,349,266
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss426.png,with_mask,154,78,313,247
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss427.png,with_mask,120,61,182,129
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss427.png,with_mask,52,68,68,85
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss427.png,with_mask,216,64,238,86
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss427.png,with_mask,299,1,395,88
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,34,153,63,175
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,87,140,111,161
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,116,133,135,153
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,138,207,168,234
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,177,115,203,138
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,292,110,324,138
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,366,133,382,153
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,205,95,220,115
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,218,63,232,78
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,180,56,191,68
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,58,110,72,128
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,101,93,116,105
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss428.png,with_mask,134,105,151,120
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss429.png,with_mask,28,57,50,80
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss429.png,with_mask,102,112,124,133
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss429.png,with_mask,163,118,184,142
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss429.png,with_mask,251,212,267,236
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss43.png,with_mask,116,46,172,108
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss43.png,with_mask,7,121,31,147
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss430.png,with_mask,112,87,176,144
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss430.png,with_mask,220,73,294,133
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,20,71,76,129
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,150,114,197,171
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,201,149,230,192
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,241,153,291,205
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,309,140,345,185
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,250,67,275,99
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,276,60,302,87
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,196,48,214,72
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,214,35,234,57
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,178,65,204,87
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,232,11,248,26
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,266,6,281,19
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss431.png,with_mask,207,8,222,22
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss432.png,with_mask,181,75,247,148
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss433.png,with_mask,132,191,222,323
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss434.png,with_mask,138,155,325,339
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss435.png,with_mask,94,48,115,71
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss435.png,with_mask,85,164,106,182
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss435.png,with_mask,164,51,193,86
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss435.png,with_mask,229,25,267,72
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss435.png,with_mask,263,57,291,87
