filename,mask,xmin,ymin,xmax,ymax
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,386,162,399,181
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,281,144,296,160
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,207,194,229,215
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,153,184,175,205
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,85,166,97,189
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,65,161,87,185
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,39,161,59,183
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,1,112,17,125
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,44,109,62,127
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,98,121,114,138
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,129,118,147,136
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,178,136,199,154
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,219,140,239,158
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,378,98,395,116
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,321,87,332,105
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,282,83,298,102
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,252,85,270,99
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,208,67,224,85
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,187,69,201,87
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,143,56,157,74
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,111,62,124,78
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,66,54,79,70
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,27,52,43,71
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,1,50,16,67
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,2,23,14,37
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,77,35,90,51
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,128,36,140,53
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,189,28,200,45
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,223,37,237,55
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,272,46,286,64
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,308,39,324,58
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,354,50,368,67
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,321,12,333,26
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,290,14,304,29
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,251,11,264,28
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,200,11,213,25
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,173,13,186,25
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,146,8,159,22
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss260.png,with_mask,110,3,125,17
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss261.png,with_mask,36,149,69,181
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss261.png,with_mask,207,64,239,99
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss261.png,with_mask,213,234,259,277
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss261.png,without_mask,125,156,159,194
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss261.png,without_mask,137,100,172,135
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss261.png,without_mask,136,25,166,46
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss262.png,with_mask,151,179,260,316
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss263.png,without_mask,50,167,87,207
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss263.png,with_mask,164,124,216,185
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss263.png,with_mask,305,122,362,187
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss264.png,with_mask,21,54,90,119
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss264.png,with_mask,165,18,194,47
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss264.png,with_mask,145,89,195,139
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss264.png,with_mask,110,218,233,267
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss264.png,with_mask,275,88,320,136
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss264.png,with_mask,244,18,274,48
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss264.png,with_mask,338,12,374,48
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss265.png,with_mask,234,79,266,116
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss265.png,with_mask,338,66,368,99
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss265.png,with_mask,119,88,149,126
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss265.png,with_mask,146,98,166,122
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss265.png,with_mask,77,92,100,124
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss265.png,with_mask,2,108,31,141
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss266.png,with_mask,74,205,180,330
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss267.png,with_mask,161,23,185,45
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss267.png,with_mask,225,18,247,42
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss267.png,with_mask,197,75,216,100
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss267.png,with_mask,272,114,295,138
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss268.png,with_mask,73,76,148,137
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss268.png,without_mask,187,60,225,117
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss268.png,without_mask,48,95,77,122
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss268.png,with_mask,10,71,33,92
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss269.png,with_mask,78,80,229,236
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss269.png,with_mask,266,96,374,212
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss27.png,with_mask,163,88,251,185
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss270.png,with_mask,69,86,103,119
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss270.png,with_mask,171,85,208,123
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss270.png,with_mask,250,33,287,70
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss270.png,without_mask,105,69,126,91
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss270.png,without_mask,214,79,228,97
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss271.png,with_mask,89,177,212,333
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss272.png,with_mask,48,107,218,304
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss273.png,with_mask,81,143,187,277
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss274.png,with_mask,230,70,306,151
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss275.png,with_mask,56,241,145,334
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss276.png,with_mask,122,38,222,160
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss276.png,without_mask,274,112,310,153
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss277.png,with_mask,29,47,50,61
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss277.png,with_mask,96,39,114,54
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss277.png,with_mask,130,51,141,62
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss277.png,with_mask,163,45,178,63
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss277.png,with_mask,205,49,221,68
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss277.png,with_mask,280,50,291,69
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss277.png,with_mask,338,47,353,64
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss278.png,with_mask,295,75,334,115
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss278.png,with_mask,198,91,223,116
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss278.png,with_mask,225,65,248,90
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss278.png,with_mask,119,85,149,115
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss279.png,with_mask,290,80,341,135
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss279.png,without_mask,48,237,79,266
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss279.png,without_mask,117,248,147,266
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss28.png,with_mask,105,23,170,96
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,25,54,43,72
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,69,25,82,38
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,94,68,111,84
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,142,18,155,30
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,158,31,174,48
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,197,84,218,107
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,175,15,190,30
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,201,18,215,32
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,239,62,257,81
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,236,49,250,63
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,260,31,273,42
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,294,9,306,22
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss280.png,with_mask,376,21,388,33
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss281.png,with_mask,98,204,195,329
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss282.png,with_mask,175,55,215,93
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss282.png,with_mask,8,169,73,251
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss282.png,with_mask,127,185,178,235
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss282.png,with_mask,265,185,290,226
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss282.png,with_mask,320,199,366,260
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss282.png,with_mask,265,159,280,177
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss282.png,with_mask,325,143,342,155
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss282.png,with_mask,329,169,350,193
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss283.png,with_mask,77,206,170,323
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss284.png,with_mask,57,25,76,44
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss284.png,with_mask,110,2,127,20
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss284.png,with_mask,81,57,100,80
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss284.png,with_mask,131,22,153,46
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss284.png,with_mask,151,1,164,14
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss284.png,with_mask,188,6,202,21
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss284.png,with_mask,313,26,375,96
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss285.png,with_mask,66,99,209,235
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss286.png,with_mask,76,72,113,110
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss286.png,with_mask,236,94,274,134
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss287.png,with_mask,35,106,162,245
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss287.png,with_mask,248,135,361,254
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss288.png,with_mask,28,201,52,216
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss288.png,with_mask,143,93,175,126
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss288.png,with_mask,198,97,229,125
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss289.png,without_mask,89,193,149,258
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss289.png,without_mask,249,300,267,349
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss29.png,with_mask,50,96,120,171
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss29.png,with_mask,223,81,285,159
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss29.png,with_mask,279,44,340,114
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss290.png,with_mask,314,63,338,92
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss290.png,with_mask,184,42,213,72
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss290.png,with_mask,275,65,296,91
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss290.png,with_mask,256,82,277,95
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss290.png,with_mask,89,87,118,116
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss290.png,with_mask,133,89,154,113
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss291.png,with_mask,136,259,200,359
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss292.png,with_mask,189,88,220,125
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss292.png,with_mask,144,65,178,109
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss293.png,with_mask,5,102,51,163
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss293.png,with_mask,143,129,199,183
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss293.png,with_mask,267,66,318,117
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss293.png,with_mask,70,73,125,126
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss294.png,with_mask,63,59,77,82
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss294.png,with_mask,131,81,151,102
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss294.png,with_mask,202,78,223,100
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss294.png,with_mask,293,72,315,95
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss294.png,with_mask,343,71,354,99
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss295.png,with_mask,92,76,168,162
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,42,88,68,112
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,46,59,69,78
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,77,56,97,72
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,101,69,120,87
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,114,51,132,70
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,84,34,105,56
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,42,125,62,158
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,63,138,93,171
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,91,162,121,197
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,129,176,168,218
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,136,102,162,131
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,136,69,161,89
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,140,33,155,48
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,177,32,194,54
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,172,46,184,65
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,196,33,213,52
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,221,22,237,40
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,236,35,261,60
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,175,90,197,114
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,170,130,196,153
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,213,101,238,130
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,185,169,202,193
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,165,172,182,207
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,229,186,265,223
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,244,113,272,141
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,271,161,292,195
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,262,82,282,103
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,292,107,315,132
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,262,18,282,38
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,263,48,279,62
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,282,26,300,43
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,321,18,335,36
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,296,49,314,67
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,with_mask,322,106,350,124
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss296.png,without_mask,341,154,373,182
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,87,26,103,41
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,50,125,82,156
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,123,102,148,130
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,157,57,179,82
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,217,13,229,24
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,207,44,228,68
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,216,81,241,108
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,250,43,273,67
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,without_mask,294,22,306,35
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,318,27,332,44
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,310,5,321,17
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss297.png,with_mask,334,3,348,16
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss298.png,with_mask,124,114,209,212
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss298.png,with_mask,248,52,324,140
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss299.png,without_mask,62,194,160,320
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss3.png,with_mask,52,53,73,76
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss3.png,with_mask,72,53,92,75
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss3.png,with_mask,155,60,177,83
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss3.png,with_mask,189,59,210,80
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss3.png,with_mask,235,57,257,78
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss3.png,with_mask,289,60,309,83
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss3.png,with_mask,313,68,333,90
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss3.png,with_mask,351,35,364,59
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss30.png,with_mask,56,41,94,81
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss30.png,without_mask,119,61,146,87
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss30.png,with_mask,166,59,196,83
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss30.png,with_mask,220,31,249,64
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss30.png,with_mask,262,66,290,95
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss30.png,without_mask,292,58,318,86
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss30.png,with_mask,334,131,365,161
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss300.png,with_mask,82,159,180,272
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,146,43,174,72
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,205,77,228,102
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,90,176,143,225
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,191,196,240,225
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,325,34,348,58
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,246,24,272,47
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,279,22,303,51
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,193,43,219,72
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,155,11,173,30
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,103,1,115,15
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,55,12,73,29
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,11,21,31,36
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,77,6,89,20
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,with_mask,308,1,324,19
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss301.png,without_mask,85,19,100,37
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss302.png,with_mask,199,124,242,169
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss302.png,with_mask,149,28,190,84
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss302.png,without_mask,266,52,278,69
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss303.png,with_mask,92,66,110,81
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss303.png,with_mask,239,40,256,58
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss304.png,with_mask,202,61,246,103
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss304.png,with_mask,190,115,224,150
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,with_mask,207,120,223,135
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,with_mask,306,139,321,152
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,without_mask,343,141,359,155
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,without_mask,280,128,295,141
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,without_mask,256,118,270,130
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,without_mask,182,118,195,133
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,without_mask,139,116,155,130
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,without_mask,171,113,184,125
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,with_mask,72,114,89,129
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,with_mask,107,114,120,129
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,with_mask,94,161,107,175
./Dataset/Face_Mask_Detection_Dataset_Kaggle/images/maksssksksss305.png,with_mask,239,122,255,137
